ts_ms,datetime_utc,datetime_shanghai,open,high,low,close,volume,confirmed
1724299200000,2024-08-22T04:00:00.000Z,2024-08-22T12:00:00,60543.9,61105.8,60450,60974.5,1126656.6,1
1724313600000,2024-08-22T08:00:00.000Z,2024-08-22T16:00:00,60974.5,61400,60789.7,61324.1,1370934.1,1
1724328000000,2024-08-22T12:00:00.000Z,2024-08-22T20:00:00,61324.1,61388,60100,60406.2,3303895.9,1
1724342400000,2024-08-22T16:00:00.000Z,2024-08-23T00:00:00,60406.3,60599.3,60130,60307.6,1275493.3,1
1724356800000,2024-08-22T20:00:00.000Z,2024-08-23T04:00:00,60307.6,60717,60283,60380,679983.8,1
1724371200000,2024-08-23T00:00:00.000Z,2024-08-23T08:00:00,60380,60954,60334.2,60600.1,884419.4,1
1724385600000,2024-08-23T04:00:00.000Z,2024-08-23T12:00:00,60600.2,61358,60584.1,61075.3,1393749.7,1
1724400000000,2024-08-23T08:00:00.000Z,2024-08-23T16:00:00,61075.3,61334,60661.2,60736.1,1269790.8,1
1724414400000,2024-08-23T12:00:00.000Z,2024-08-23T20:00:00,60736.1,62327.4,60736,61528,5953002.2,1
1724428800000,2024-08-23T16:00:00.000Z,2024-08-24T00:00:00,61527,63816,61317.7,63604,5471879.4,1
1724443200000,2024-08-23T20:00:00.000Z,2024-08-24T04:00:00,63609.7,65098.5,63473.1,64050,3124407.6,1
1724457600000,2024-08-24T00:00:00.000Z,2024-08-24T08:00:00,64050,64221.6,63629,63841,1110379.9,1
1724472000000,2024-08-24T04:00:00.000Z,2024-08-24T12:00:00,63841,64447.2,63828,64309.8,1020704.8,1
1724486400000,2024-08-24T08:00:00.000Z,2024-08-24T16:00:00,64309.8,64554.9,63900,63922,943161.1,1
1724500800000,2024-08-24T12:00:00.000Z,2024-08-24T20:00:00,63922,64269.9,63865,63982.6,901859.6,1
1724515200000,2024-08-24T16:00:00.000Z,2024-08-25T00:00:00,63982.6,64464,63921.4,64204.9,1163026.2,1
1724529600000,2024-08-24T20:00:00.000Z,2024-08-25T04:00:00,64205,64345.2,63500,64160.9,935137.4,1
1724544000000,2024-08-25T00:00:00.000Z,2024-08-25T08:00:00,64160.1,65028.4,64000,64115.9,1285565.6,1
1724558400000,2024-08-25T04:00:00.000Z,2024-08-25T12:00:00,64115.9,64218,63785,63877.8,786749.2,1
1724572800000,2024-08-25T08:00:00.000Z,2024-08-25T16:00:00,63877.7,64036.6,63790,63891.4,654552.2,1
1724587200000,2024-08-25T12:00:00.000Z,2024-08-25T20:00:00,63891.5,64291.4,63820,64133,779903.8,1
1724601600000,2024-08-25T16:00:00.000Z,2024-08-26T00:00:00,64133.1,64275.4,64008.7,64192.2,408967.4,1
1724616000000,2024-08-25T20:00:00.000Z,2024-08-26T04:00:00,64192.2,65043.6,64129.7,64222,1757007.2,1
1724630400000,2024-08-26T00:00:00.000Z,2024-08-26T08:00:00,64222.1,64490,63785,64125.2,1186075.2,1
1724644800000,2024-08-26T04:00:00.000Z,2024-08-26T12:00:00,64125.1,64221.8,63574.7,63634.4,1283283.9,1
1724659200000,2024-08-26T08:00:00.000Z,2024-08-26T16:00:00,63634.4,64040,63214.5,63850.4,1693168.2,1
1724673600000,2024-08-26T12:00:00.000Z,2024-08-26T20:00:00,63850.4,63968.5,63068,63535,2833691.1,1
1724688000000,2024-08-26T16:00:00.000Z,2024-08-27T00:00:00,63535,63890,63189.6,63331.1,1806253.1,1
1724702400000,2024-08-26T20:00:00.000Z,2024-08-27T04:00:00,63331,63567.8,62793.1,62840.1,1554095.7,1
1724716800000,2024-08-27T00:00:00.000Z,2024-08-27T08:00:00,62840.1,63215,62650,62971.9,1665864.2,1
1724731200000,2024-08-27T04:00:00.000Z,2024-08-27T12:00:00,62972,63200,62730,62907.8,1010370.3,1
1724745600000,2024-08-27T08:00:00.000Z,2024-08-27T16:00:00,62907.9,63012.8,62234,62433.6,2039466.2,1
1724760000000,2024-08-27T12:00:00.000Z,2024-08-27T20:00:00,62433.5,62513.5,61456.1,61698.6,3894153.5,1
1724774400000,2024-08-27T16:00:00.000Z,2024-08-28T00:00:00,61698.6,62197,61504.2,62101.7,1613642.5,1
1724788800000,2024-08-27T20:00:00.000Z,2024-08-28T04:00:00,62101.6,62103.5,57910.1,59405.3,6578095.7,1
1724803200000,2024-08-28T00:00:00.000Z,2024-08-28T08:00:00,59405.4,59656,58915.8,59625.2,1704548.5,1
1724817600000,2024-08-28T04:00:00.000Z,2024-08-28T12:00:00,59625.1,59669.1,58515,58601.1,1453481.1,1
1724832000000,2024-08-28T08:00:00.000Z,2024-08-28T16:00:00,58601.1,60222,58537.5,59928.1,2268827.8,1
1724846400000,2024-08-28T12:00:00.000Z,2024-08-28T20:00:00,59928,60161.6,58400,59003.9,3486020.1,1
1724860800000,2024-08-28T16:00:00.000Z,2024-08-29T00:00:00,59003.8,59839.5,57778.9,58904.9,4016419.1,1
1724875200000,2024-08-28T20:00:00.000Z,2024-08-29T04:00:00,58904.9,59620.7,58626,59040.2,1426275.3,1
1724889600000,2024-08-29T00:00:00.000Z,2024-08-29T08:00:00,59040.1,59331.6,58866.7,59146.8,714629.3,1
1724904000000,2024-08-29T04:00:00.000Z,2024-08-29T12:00:00,59146.9,59757.2,59060.3,59571.3,907939.9,1
1724918400000,2024-08-29T08:00:00.000Z,2024-08-29T16:00:00,59571.3,60478,59359.6,60058.6,1719692.4,1
1724932800000,2024-08-29T12:00:00.000Z,2024-08-29T20:00:00,60058.6,61169.9,59971.4,60779.9,2955812.2,1
1724947200000,2024-08-29T16:00:00.000Z,2024-08-30T00:00:00,60779.9,60960,58906.8,59268.1,3256459.8,1
1724961600000,2024-08-29T20:00:00.000Z,2024-08-30T04:00:00,59268,59640.5,58702.3,59350.1,1102010.9,1
1724976000000,2024-08-30T00:00:00.000Z,2024-08-30T08:00:00,59350,59491,58901,59038.7,1044898.4,1
1724990400000,2024-08-30T04:00:00.000Z,2024-08-30T12:00:00,59038.8,59586.9,58654.8,59268.3,1409166.6,1
1725004800000,2024-08-30T08:00:00.000Z,2024-08-30T16:00:00,59268.3,59671.1,59268.2,59400.2,1102942.2,1
1725019200000,2024-08-30T12:00:00.000Z,2024-08-30T20:00:00,59400.2,59951,57924,58094,4756685.4,1
1725033600000,2024-08-30T16:00:00.000Z,2024-08-31T00:00:00,58095.9,59383,57660.1,58702.1,3141410.6,1
1725048000000,2024-08-30T20:00:00.000Z,2024-08-31T04:00:00,58702,59296,58702,59127.3,545113.4,1
1725062400000,2024-08-31T00:00:00.000Z,2024-08-31T08:00:00,59127.4,59478,59055.6,59232.7,527920.3,1
1725076800000,2024-08-31T04:00:00.000Z,2024-08-31T12:00:00,59232.6,59350,59066,59091.1,390823.8,1
1725091200000,2024-08-31T08:00:00.000Z,2024-08-31T16:00:00,59091.1,59190,58824.6,59124.7,680679.3,1
1725105600000,2024-08-31T12:00:00.000Z,2024-08-31T20:00:00,59125,59259,58880.2,59017.9,795865.7,1
1725120000000,2024-08-31T16:00:00.000Z,2024-09-01T00:00:00,59017.9,59159.9,58735.2,58866.5,737066.8,1
1725134400000,2024-08-31T20:00:00.000Z,2024-09-01T04:00:00,58866.4,59148.5,58784,58977.2,286839,1
1725148800000,2024-09-01T00:00:00.000Z,2024-09-01T08:00:00,58975.7,59085.9,58264,58529.5,1099671.7,1
1725163200000,2024-09-01T04:00:00.000Z,2024-09-01T12:00:00,58529.6,58608.6,57766.7,58477,1756874.2,1
1725177600000,2024-09-01T08:00:00.000Z,2024-09-01T16:00:00,58477,58508,57830,58238.1,1107379.2,1
1725192000000,2024-09-01T12:00:00.000Z,2024-09-01T20:00:00,58238.1,58378,57150.1,58220.1,2739592,1
1725206400000,2024-09-01T16:00:00.000Z,2024-09-02T00:00:00,58220,58800,57866.3,58516.1,1609777,1
1725220800000,2024-09-01T20:00:00.000Z,2024-09-02T04:00:00,58516,58662.8,57188,57290.8,1813258.4,1
1725235200000,2024-09-02T00:00:00.000Z,2024-09-02T08:00:00,57290.7,57775.5,57111,57732.4,1745964,1
1725249600000,2024-09-02T04:00:00.000Z,2024-09-02T12:00:00,57732.4,57988,57355.1,57548.9,1072238.3,1
1725264000000,2024-09-02T08:00:00.000Z,2024-09-02T16:00:00,57549,58666,57511.6,58428.9,2310042.4,1
1725278400000,2024-09-02T12:00:00.000Z,2024-09-02T20:00:00,58428.9,58844,58106.1,58539.4,1610626,1
1725292800000,2024-09-02T16:00:00.000Z,2024-09-03T00:00:00,58539.5,58671.2,58288.7,58447.4,695856.1,1
1725307200000,2024-09-02T20:00:00.000Z,2024-09-03T04:00:00,58447.4,59440.8,58384.6,59146.9,1564624,1
1725321600000,2024-09-03T00:00:00.000Z,2024-09-03T08:00:00,59146.9,59828,59010,59127.9,1643544.1,1
1725336000000,2024-09-03T04:00:00.000Z,2024-09-03T12:00:00,59127.9,59263.1,58861.6,59108.1,1068430.3,1
1725350400000,2024-09-03T08:00:00.000Z,2024-09-03T16:00:00,59108.1,59198.9,58720,59071.7,1055806.9,1
1725364800000,2024-09-03T12:00:00.000Z,2024-09-03T20:00:00,59071.7,59385,57568,57721.3,3890667.6,1
1725379200000,2024-09-03T16:00:00.000Z,2024-09-04T00:00:00,57721.2,58258,57576.1,58051.3,1568561.5,1
1725393600000,2024-09-03T20:00:00.000Z,2024-09-04T04:00:00,58052.9,58248.2,57411,57486.1,996983.2,1
1725408000000,2024-09-04T00:00:00.000Z,2024-09-04T08:00:00,57486.1,57951,55555.9,56665.9,4557936.5,1
1725422400000,2024-09-04T04:00:00.000Z,2024-09-04T12:00:00,56665.9,56887.9,56166,56745.6,1559262,1
1725436800000,2024-09-04T08:00:00.000Z,2024-09-04T16:00:00,56745.6,56900,56441,56563.6,954305.1,1
1725451200000,2024-09-04T12:00:00.000Z,2024-09-04T20:00:00,56562.5,58164,56170.8,58132.8,4398830.3,1
1725465600000,2024-09-04T16:00:00.000Z,2024-09-05T00:00:00,58132.7,58535.1,57643.5,58056,2542149.3,1
1725480000000,2024-09-04T20:00:00.000Z,2024-09-05T04:00:00,58056,58400,57830.6,57974,742754.4,1
1725494400000,2024-09-05T00:00:00.000Z,2024-09-05T08:00:00,57973.9,58330,56905.8,57122.5,2091231.9,1
1725508800000,2024-09-05T04:00:00.000Z,2024-09-05T12:00:00,57122.5,57285.8,56529.4,57155,1558608.7,1
1725523200000,2024-09-05T08:00:00.000Z,2024-09-05T16:00:00,57155,57242.5,56615.1,56690.1,1373617.4,1
1725537600000,2024-09-05T12:00:00.000Z,2024-09-05T20:00:00,56690.2,57362,55800,55973,5564769.6,1
1725552000000,2024-09-05T16:00:00.000Z,2024-09-06T00:00:00,55973.1,56721,55780.8,56046.6,2148611.3,1
1725566400000,2024-09-05T20:00:00.000Z,2024-09-06T04:00:00,56046.6,56265.3,55638,56180,934469.9,1
1725580800000,2024-09-06T00:00:00.000Z,2024-09-06T08:00:00,56180,56868,55983.2,56585,1392659.9,1
1725595200000,2024-09-06T04:00:00.000Z,2024-09-06T12:00:00,56585,56750.7,55275.7,55792.1,2155619.9,1
1725609600000,2024-09-06T08:00:00.000Z,2024-09-06T16:00:00,55792.1,56281.2,55630.3,56007,1678447.5,1
1725624000000,2024-09-06T12:00:00.000Z,2024-09-06T20:00:00,56007,57048.1,53805,54041.5,9356058.6,1
1725638400000,2024-09-06T16:00:00.000Z,2024-09-07T00:00:00,54040.6,54426.8,53250.5,53537.1,4706383.9,1
1725652800000,2024-09-06T20:00:00.000Z,2024-09-07T04:00:00,53537.7,53966,52522,53956.4,3048873.4,1
1725667200000,2024-09-07T00:00:00.000Z,2024-09-07T08:00:00,53956.4,54095.1,53744,53818,767373.1,1
1725681600000,2024-09-07T04:00:00.000Z,2024-09-07T12:00:00,53818.1,54407.6,53807.3,54280.4,1388358,1
1725696000000,2024-09-07T08:00:00.000Z,2024-09-07T16:00:00,54280.4,54496.8,54150,54326.7,858001.8,1
1725710400000,2024-09-07T12:00:00.000Z,2024-09-07T20:00:00,54326.6,54842.3,54326.6,54779.1,1181245.4,1
1725724800000,2024-09-07T16:00:00.000Z,2024-09-08T00:00:00,54779.2,54863.2,53988.7,54405,1172383.5,1
1725739200000,2024-09-07T20:00:00.000Z,2024-09-08T04:00:00,54405,54443.4,53809,54161.9,800327,1
1725753600000,2024-09-08T00:00:00.000Z,2024-09-08T08:00:00,54161.8,54506.6,53965.4,54398.1,786300.3,1
1725768000000,2024-09-08T04:00:00.000Z,2024-09-08T12:00:00,54398.1,54578.4,54251.1,54440,836762.7,1
1725782400000,2024-09-08T08:00:00.000Z,2024-09-08T16:00:00,54440.1,54735,54350,54559,837890.8,1
1725796800000,2024-09-08T12:00:00.000Z,2024-09-08T20:00:00,54559.2,54575.4,53626.1,53688,2059183.1,1
1725811200000,2024-09-08T16:00:00.000Z,2024-09-09T00:00:00,53688.1,54528.9,53622,54334.8,1254134.3,1
1725825600000,2024-09-08T20:00:00.000Z,2024-09-09T04:00:00,54334.9,55326,54178.8,54879.7,2284195.1,1
1725840000000,2024-09-09T00:00:00.000Z,2024-09-09T08:00:00,54877,55375.9,54677.5,55119.8,1890575.4,1
1725854400000,2024-09-09T04:00:00.000Z,2024-09-09T12:00:00,55119.9,55158,54584.3,54967.8,1302779.7,1
1725868800000,2024-09-09T08:00:00.000Z,2024-09-09T16:00:00,54966.4,55545,54951.5,55269.7,1687165.1,1
1725883200000,2024-09-09T12:00:00.000Z,2024-09-09T20:00:00,55269.7,55798.8,54802.7,55390,3645568.6,1
1725897600000,2024-09-09T16:00:00.000Z,2024-09-10T00:00:00,55389.9,57184,55346.4,57087.3,4498523.9,1
1725912000000,2024-09-09T20:00:00.000Z,2024-09-10T04:00:00,57087.9,58161.5,56802.3,57035.2,2233131.7,1
1725926400000,2024-09-10T00:00:00.000Z,2024-09-10T08:00:00,57035.2,57079.8,56532,56532.1,1346897.6,1
1725940800000,2024-09-10T04:00:00.000Z,2024-09-10T12:00:00,56532.1,57308.5,56388,57218.6,1525236.9,1
1725955200000,2024-09-10T08:00:00.000Z,2024-09-10T16:00:00,57218.5,57410.5,56882,57218.1,1377298.2,1
1725969600000,2024-09-10T12:00:00.000Z,2024-09-10T20:00:00,57218.1,57477,56526,56593,3398762.1,1
1725984000000,2024-09-10T16:00:00.000Z,2024-09-11T00:00:00,56593.1,58048.6,56560,57950,2575019,1
1725998400000,2024-09-10T20:00:00.000Z,2024-09-11T04:00:00,57950.1,57975.4,57441.8,57644.6,897886.2,1
1726012800000,2024-09-11T00:00:00.000Z,2024-09-11T08:00:00,57644.5,57762,56674.8,56824.9,2147793.2,1
1726027200000,2024-09-11T04:00:00.000Z,2024-09-11T12:00:00,56825,56825,56100,56704.6,2005870.5,1
1726041600000,2024-09-11T08:00:00.000Z,2024-09-11T16:00:00,56704.6,56882.7,56334.3,56795.6,1313451.3,1
1726056000000,2024-09-11T12:00:00.000Z,2024-09-11T20:00:00,56795.6,57170,55555.5,56700.1,6213228.2,1
1726070400000,2024-09-11T16:00:00.000Z,2024-09-12T00:00:00,56700.1,57977.5,56644,57582.3,3568766.6,1
1726084800000,2024-09-11T20:00:00.000Z,2024-09-12T04:00:00,57583.4,57684.3,57210,57342.8,617489.5,1
1726099200000,2024-09-12T00:00:00.000Z,2024-09-12T08:00:00,57340.2,58500,57325,58229.5,2370836.8,1
1726113600000,2024-09-12T04:00:00.000Z,2024-09-12T12:00:00,58229.6,58431.3,57850,58132.4,1090360.5,1
1726128000000,2024-09-12T08:00:00.000Z,2024-09-12T16:00:00,58132.4,58342.3,57883.2,58059.3,995112.9,1
1726142400000,2024-09-12T12:00:00.000Z,2024-09-12T20:00:00,58059.2,58586.8,57347,57511.8,4413383,1
1726156800000,2024-09-12T16:00:00.000Z,2024-09-13T00:00:00,57511.8,58456,57495.1,58399.4,1847586.2,1
1726171200000,2024-09-12T20:00:00.000Z,2024-09-13T04:00:00,58399.5,58399.5,57762.4,58127.9,954900.4,1
1726185600000,2024-09-13T00:00:00.000Z,2024-09-13T08:00:00,58127.9,58266.7,57832.4,57859.9,767999.1,1
1726200000000,2024-09-13T04:00:00.000Z,2024-09-13T12:00:00,57859.9,58145,57735,58117.6,845017.7,1
1726214400000,2024-09-13T08:00:00.000Z,2024-09-13T16:00:00,58117.5,58355.2,57811,57876,1182108.4,1
1726228800000,2024-09-13T12:00:00.000Z,2024-09-13T20:00:00,57876,59732.9,57623.5,59659.9,5293772.2,1
1726243200000,2024-09-13T16:00:00.000Z,2024-09-14T00:00:00,59658.4,59998,59315.4,59730,2604021.5,1
1726257600000,2024-09-13T20:00:00.000Z,2024-09-14T04:00:00,59730,60650,59616.8,60495.9,2008399.2,1
1726272000000,2024-09-14T00:00:00.000Z,2024-09-14T08:00:00,60495.9,60614.6,60288,60329.3,767843,1
1726286400000,2024-09-14T04:00:00.000Z,2024-09-14T12:00:00,60328.1,60356,59909.5,60143,882854.6,1
1726300800000,2024-09-14T08:00:00.000Z,2024-09-14T16:00:00,60143,60167.9,59586.8,59699.7,1088636.3,1
1726315200000,2024-09-14T12:00:00.000Z,2024-09-14T20:00:00,59699.7,60023.6,59626.4,59867,868788.6,1
1726329600000,2024-09-14T16:00:00.000Z,2024-09-15T00:00:00,59865.3,59989.7,59374.2,59810.6,927242,1
1726344000000,2024-09-14T20:00:00.000Z,2024-09-15T04:00:00,59810.5,60147.7,59769.5,59992.8,483294.9,1
1726358400000,2024-09-15T00:00:00.000Z,2024-09-15T08:00:00,59992.8,60280,59980,60154.3,628032.6,1
1726372800000,2024-09-15T04:00:00.000Z,2024-09-15T12:00:00,60154.3,60234.4,60073,60190.1,344998.4,1
1726387200000,2024-09-15T08:00:00.000Z,2024-09-15T16:00:00,60190.1,60200,59870,60001.9,742352.2,1
1726401600000,2024-09-15T12:00:00.000Z,2024-09-15T20:00:00,60001.9,60415.8,59880,60336.8,1219588.6,1
1726416000000,2024-09-15T16:00:00.000Z,2024-09-16T00:00:00,60336.8,60350,59678.1,59885.8,1301789.6,1
1726430400000,2024-09-15T20:00:00.000Z,2024-09-16T04:00:00,59885.7,59947.3,58679.5,59130,2210653.9,1
1726444800000,2024-09-16T00:00:00.000Z,2024-09-16T08:00:00,59130.1,59212.4,58115,58572.8,2498478.6,1
1726459200000,2024-09-16T04:00:00.000Z,2024-09-16T12:00:00,58572.7,58957.4,58320.3,58896.1,1170068,1
1726473600000,2024-09-16T08:00:00.000Z,2024-09-16T16:00:00,58896.1,59186.3,58501.1,58658.4,1407877.5,1
1726488000000,2024-09-16T12:00:00.000Z,2024-09-16T20:00:00,58658.4,58790,57566.2,57887.8,3280672,1
1726502400000,2024-09-16T16:00:00.000Z,2024-09-17T00:00:00,57887.8,58288,57450,57954.2,2285860.1,1
1726516800000,2024-09-16T20:00:00.000Z,2024-09-17T04:00:00,57954.2,58429.2,57602.9,58210.5,958734.1,1
1726531200000,2024-09-17T00:00:00.000Z,2024-09-17T08:00:00,58210.4,58344.6,57613.1,58072,1125205.6,1
1726545600000,2024-09-17T04:00:00.000Z,2024-09-17T12:00:00,58072,58799.9,58032.9,58695.8,1137154.9,1
1726560000000,2024-09-17T08:00:00.000Z,2024-09-17T16:00:00,58695.9,59298,58627.3,59089,1628455.1,1
1726574400000,2024-09-17T12:00:00.000Z,2024-09-17T20:00:00,59089.1,61366,58868,61139.8,6474780.8,1
1726588800000,2024-09-17T16:00:00.000Z,2024-09-18T00:00:00,61139.9,61276,59630,59984.6,3270068.9,1
1726603200000,2024-09-17T20:00:00.000Z,2024-09-18T04:00:00,59985.7,60444.8,59750,60318.4,1260326.9,1
1726617600000,2024-09-18T00:00:00.000Z,2024-09-18T08:00:00,60318.4,60782,59874,60513.7,1311290.6,1
1726632000000,2024-09-18T04:00:00.000Z,2024-09-18T12:00:00,60513.7,60688.8,60193.7,60426,839399.2,1
1726646400000,2024-09-18T08:00:00.000Z,2024-09-18T16:00:00,60426.1,60426.1,59370.2,59855.2,1903488,1
1726660800000,2024-09-18T12:00:00.000Z,2024-09-18T20:00:00,59855.2,60176.7,59306.1,59434.2,2400158.1,1
1726675200000,2024-09-18T16:00:00.000Z,2024-09-19T00:00:00,59434.2,61425.9,59162.8,60072.9,6892658.3,1
1726689600000,2024-09-18T20:00:00.000Z,2024-09-19T04:00:00,60072.9,61802,59476.1,61767.8,2373106,1
1726704000000,2024-09-19T00:00:00.000Z,2024-09-19T08:00:00,61767.9,62598,61567,62114.8,3285493.5,1
1726718400000,2024-09-19T04:00:00.000Z,2024-09-19T12:00:00,62114.9,62188,61820,62099.7,976531.9,1
1726732800000,2024-09-19T08:00:00.000Z,2024-09-19T16:00:00,62100,62738.2,61900,62640.1,1927262,1
1726747200000,2024-09-19T12:00:00.000Z,2024-09-19T20:00:00,62640,63528,62590,63153.4,4482526.9,1
1726761600000,2024-09-19T16:00:00.000Z,2024-09-20T00:00:00,63153.9,63871.8,62938,63260.1,2917949.8,1
1726776000000,2024-09-19T20:00:00.000Z,2024-09-20T04:00:00,63260.1,63260.1,62659,62967.6,1152795.6,1
1726790400000,2024-09-20T00:00:00.000Z,2024-09-20T08:00:00,62967.6,63773.1,62609,63766.1,1774535,1
1726804800000,2024-09-20T04:00:00.000Z,2024-09-20T12:00:00,63766.1,64183.2,63388,63528,2361405.9,1
1726819200000,2024-09-20T08:00:00.000Z,2024-09-20T16:00:00,63528.1,63722.3,63112,63449.5,1394490,1
1726833600000,2024-09-20T12:00:00.000Z,2024-09-20T20:00:00,63449.4,63558.2,62574.7,63165,3636145.1,1
1726848000000,2024-09-20T16:00:00.000Z,2024-09-21T00:00:00,63164.9,63288.5,62337.9,62800.4,2042365.7,1
1726862400000,2024-09-20T20:00:00.000Z,2024-09-21T04:00:00,62800.4,63299.5,62694.5,63208.1,760955.2,1
1726876800000,2024-09-21T00:00:00.000Z,2024-09-21T08:00:00,63208.1,63321.1,62811.3,62900,725725.3,1
1726891200000,2024-09-21T04:00:00.000Z,2024-09-21T12:00:00,62899.9,63143.5,62757.2,63084,541632.2,1
1726905600000,2024-09-21T08:00:00.000Z,2024-09-21T16:00:00,63084,63150,62960.9,63088,384829.5,1
1726920000000,2024-09-21T12:00:00.000Z,2024-09-21T20:00:00,63088,63315.7,63030,63167.5,785992.5,1
1726934400000,2024-09-21T16:00:00.000Z,2024-09-22T00:00:00,63167.6,63411.9,63087.6,63204.9,558614.3,1
1726948800000,2024-09-21T20:00:00.000Z,2024-09-22T04:00:00,63204.8,63600,63050,63349.9,682343.5,1
1726963200000,2024-09-22T00:00:00.000Z,2024-09-22T08:00:00,63349.9,63456,62822,63115.3,972559.6,1
1726977600000,2024-09-22T04:00:00.000Z,2024-09-22T12:00:00,63115.2,63209.5,62828.2,62950.2,467268.4,1
1726992000000,2024-09-22T08:00:00.000Z,2024-09-22T16:00:00,62950.3,63048,62560,62792.2,1027524,1
1727006400000,2024-09-22T12:00:00.000Z,2024-09-22T20:00:00,62792.2,62950,62456.7,62655.4,926208.2,1
1727020800000,2024-09-22T16:00:00.000Z,2024-09-23T00:00:00,62655.1,63236,62473.2,63166,1056503.8,1
1727035200000,2024-09-22T20:00:00.000Z,2024-09-23T04:00:00,63166,64048.6,62356,63589.1,2559891.5,1
1727049600000,2024-09-23T00:00:00.000Z,2024-09-23T08:00:00,63589.1,64765,62550,64364.4,4033541,1
1727064000000,2024-09-23T04:00:00.000Z,2024-09-23T12:00:00,64364.4,64499.3,63386.2,63553.2,1877160.5,1
1727078400000,2024-09-23T08:00:00.000Z,2024-09-23T16:00:00,63553.2,63714.3,63310,63436.1,980503.5,1
1727092800000,2024-09-23T12:00:00.000Z,2024-09-23T20:00:00,63436.1,63810,63050,63626.4,2623411.7,1
1727107200000,2024-09-23T16:00:00.000Z,2024-09-24T00:00:00,63626.5,63842.9,63107.1,63306,1287361.3,1
1727121600000,2024-09-23T20:00:00.000Z,2024-09-24T04:00:00,63306,63528.7,63080,63345.2,691419.3,1
1727136000000,2024-09-24T00:00:00.000Z,2024-09-24T08:00:00,63345.3,63415.9,62712,63130.5,1575869.1,1
1727150400000,2024-09-24T04:00:00.000Z,2024-09-24T12:00:00,63130.4,63567,62950,63559.8,835327.5,1
1727164800000,2024-09-24T08:00:00.000Z,2024-09-24T16:00:00,63559.9,63947,63381,63480.7,1623998.7,1
1727179200000,2024-09-24T12:00:00.000Z,2024-09-24T20:00:00,63480.8,63778,62731,63164.2,2890131.5,1
1727193600000,2024-09-24T16:00:00.000Z,2024-09-25T00:00:00,63164.3,64380,63093.7,64287.6,2224926.4,1
1727208000000,2024-09-24T20:00:00.000Z,2024-09-25T04:00:00,64287.6,64720,63974,64278.1,1779852.6,1
1727222400000,2024-09-25T00:00:00.000Z,2024-09-25T08:00:00,64278.2,64838.5,63980.8,64458.3,1598336.8,1
1727236800000,2024-09-25T04:00:00.000Z,2024-09-25T12:00:00,64458.4,64460,63655,63862.1,1388109.9,1
1727251200000,2024-09-25T08:00:00.000Z,2024-09-25T16:00:00,63862.1,63922.5,63400,63840,1363628.5,1
1727265600000,2024-09-25T12:00:00.000Z,2024-09-25T20:00:00,63840,64009.6,63320,63500,1839847.7,1
1727280000000,2024-09-25T16:00:00.000Z,2024-09-26T00:00:00,63500,63679.3,63011.4,63192.4,1686289.6,1
1727294400000,2024-09-25T20:00:00.000Z,2024-09-26T04:00:00,63192.9,63558,62906.2,63160.1,899860.1,1
1727308800000,2024-09-26T00:00:00.000Z,2024-09-26T08:00:00,63160,63547.9,62666,63509.6,1708997.4,1
1727323200000,2024-09-26T04:00:00.000Z,2024-09-26T12:00:00,63509.6,63875,63333.4,63849.9,1089931.2,1
1727337600000,2024-09-26T08:00:00.000Z,2024-09-26T16:00:00,63850,64500,63590.4,64408.2,2442118.5,1
1727352000000,2024-09-26T12:00:00.000Z,2024-09-26T20:00:00,64408.2,65535.9,64154.6,65238.4,5534717.5,1
1727366400000,2024-09-26T16:00:00.000Z,2024-09-27T00:00:00,65239.3,65848.9,64683.5,64695.8,2761174.7,1
1727380800000,2024-09-26T20:00:00.000Z,2024-09-27T04:00:00,64695.8,65250,64620,65166.1,1113284.5,1
1727395200000,2024-09-27T00:00:00.000Z,2024-09-27T08:00:00,65166,65428.6,64822,65360.3,1158590.2,1
1727409600000,2024-09-27T04:00:00.000Z,2024-09-27T12:00:00,65360.4,65555,65088.5,65472.9,1263130.9,1
1727424000000,2024-09-27T08:00:00.000Z,2024-09-27T16:00:00,65472.9,66027.5,65350,65448.6,2131543.2,1
1727438400000,2024-09-27T12:00:00.000Z,2024-09-27T20:00:00,65448.6,66478.7,65326.5,66004,3612389.1,1
1727452800000,2024-09-27T16:00:00.000Z,2024-09-28T00:00:00,66004,66374.9,65525.1,65652.8,1943578.5,1
1727467200000,2024-09-27T20:00:00.000Z,2024-09-28T04:00:00,65651.5,65980,65621.5,65779.3,462987.2,1
1727481600000,2024-09-28T00:00:00.000Z,2024-09-28T08:00:00,65779.3,66277.5,65726.5,66076.4,770314.9,1
1727496000000,2024-09-28T04:00:00.000Z,2024-09-28T12:00:00,66076.4,66099.9,65740,65822.2,578362.1,1
1727510400000,2024-09-28T08:00:00.000Z,2024-09-28T16:00:00,65822.1,65822.2,65456,65804,892089.6,1
1727524800000,2024-09-28T12:00:00.000Z,2024-09-28T20:00:00,65803.9,65833.6,65421.2,65630.7,759720.6,1
1727539200000,2024-09-28T16:00:00.000Z,2024-09-29T00:00:00,65630.7,65831.5,65481.6,65735.1,495409.2,1
1727553600000,2024-09-28T20:00:00.000Z,2024-09-29T04:00:00,65735.2,66002.7,65430,65857.2,569063.5,1
1727568000000,2024-09-29T00:00:00.000Z,2024-09-29T08:00:00,65857.2,65992,65645.3,65817.3,577428.7,1
